node_1_idx,node_2_idx
zju3dv/disprcnn,makerhanoi/via-simulation-jeep
zju3dv/disprcnn,makerhanoi/via-docs
EclipseFdn/opengenesis.eclipse.org,Holyheld/holy_wallet
EclipseFdn/openpass.eclipse.org,Holyheld/holy_wallet
tianbot/tianracer,szenergy/szenergy-utility-programs
purdue-arc/autonomous_car_misc,MAAV-Software/mission8
fzi-forschungszentrum-informatik/Lanelet2,generalized-intelligence/GAAS
tianbot/tianbot_racecar,szenergy/szenergy-utility-programs
byu-magicc/kbhackathon,vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0
byu-magicc/kbhackathon,vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0
whats-in-a-name/CarND-Capstone,Holyheld/holy-contracts
for-geeks/geek-car,PUT-Motorsport/PUTM_DV_Simulator_2020
KNR-Selfie/selfie_carolocup2020,Roboy/autonomous_driving_v2
monoDriveIO/documentation,MRWolves/donkeycar
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,usdot-fhwa-stol/carma-platform
joytafty-work/Rimchala_CarND-LaneLines-P1,Holyheld/holy-contracts
microsoft/AutonomousDrivingCookbook,for-geeks/geek-car
ApolloAuto/apollo,vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0
ApolloAuto/apollo,vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0
KNR-Selfie/selfie-archive-cc-iarrc2018,Roboy/autonomous_driving_v2
MAAV-Software/mission8,se2p/tool-competition-av
CSLDepend/AVFI,autowarefoundation/modelzoo
carla-simulator/carla,CSLDepend/AVFI
NGCP/MAVSS,waymo-research/waymo-open-dataset
lgsvl/simulator,hyrise/Cockpit
usdot-fhwa-stol/carma-platform,bark-simulator/bark-ml
PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning,makerhanoi/via-simulation-jeep
PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning,makerhanoi/via-docs
PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning,HotzoneAuto/diamond-auto
TeamDoernbach/SDCNanodegreeCapstone,PUT-Motorsport/PUTM_DV_Simulator_2020
udacity/self-driving-car-sim,lgsvl/lanefollowing
autorope/donkeycar,ApolloAuto/apollo
lgsvl/simulator,IMAGINARY/ethics-vehicles
coincar-sim/util_automated_driving_msgs,Holyheld/holy-contracts
teamsoulless/self-driving-car-sim,vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0
teamsoulless/self-driving-car-sim,vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0
fzi-forschungszentrum-informatik/automated_driving_msgs,Holyheld/holy-contracts
fpt-corp/DiRa,zju3dv/disprcnn
BeamNG/BeamNGpy,usdot-fhwa-stol/carma-platform
byu-magicc/kbhackathon,KNR-Selfie/selfie_f1tenth
fubarlabs/foocars,MAAV-Software/mission9-2020
bmj-autonomous/donkey_ai,MAAV-Software/mission9-2020
joytafty-work/Rimchala_CarND-LaneLines-P1,fzi-forschungszentrum-informatik/Lanelet2
joytafty-work/Rimchala_CarND-Vehicle-Detection,DRL-CASIA/Collected-Autonomous-Driving
joytafty-work/Rimchala_CarND-Vehicle-Detection,DRL-CASIA/Autonomous-Driving
purdue-arc/autonomous_car_misc,waymo-research/waymo-open-dataset
udacity/CarND-TensorFlow-Lab-Fork,se2p/tool-competition-av
erdos-project/pylot,Holyheld/holy-contracts
lgsvl/simulator,Robofied/Awesome-Computer-Vision-Guide
coincar-sim/util_automated_driving_msgs,PacktPublishing/Autonomous-Cars-Deep-Learning-and-Computer-Vision-in-Python
matsim-eth/av,lgsvl/simulator
fzi-forschungszentrum-informatik/automated_driving_msgs,PacktPublishing/Autonomous-Cars-Deep-Learning-and-Computer-Vision-in-Python
argos-research/autonomous-driving,DRL-CASIA/Collected-Autonomous-Driving
monoDriveIO/documentation,monoDriveIO/documentation
DRL-CASIA/Autonomous-Driving,argos-research/autonomous-driving
ApolloAuto/apollo,Holyheld/holy-contracts
erdos-project/erdos,bark-simulator/bark-ml
buyforgirl/CarND-LaneLines-P1,bark-simulator/bark-ml
microsoft/AutonomousDrivingCookbook,amodeus-science/amod
tokyo-drift/capstone-project,AuTURBO/auturbo_autorace2017_team_honey
tokyo-drift/capstone-project,AuTURBO/autorace2017-team-loading
DolphinDSL/dolphin,lgsvl/simulator
erdos-project/pylot,bark-simulator/bark-ml
generalized-intelligence/GAAS,nap-lab/apollo-documentation
joytafty-work/Rimchala_CarND-Advanced-Lane-Lines,Holyheld/holy-contracts
jayway/robocar-rally-lab,AuroAi/docker_tensorflow
tsinghua-rll/VoxelNet-tensorflow,carla-simulator/leaderboard
NGCP/MAVSS,KNR-Selfie/selfie_carolocup2020
KNR-Selfie/selfie-archive-cc-iarrc2018,NGCP/MAVSS
open-mmlab/OpenPCDet,intel-isl/OpenBot
joytafty-work/Rimchala_CarND-LaneLines-P1,usdot-fhwa-stol/carma-platform
teamsoulless/self-driving-car-sim,lgsvl/simulator
lgsvl/lanefollowing,smoke-trees/gesture-drive
argos-research/autonomous-driving,makerhanoi/via-simulation-jeep
argos-research/autonomous-driving,makerhanoi/via-docs
nap-lab/apollo-documentation,Holyheld/holy-contracts
microsoft/AutonomousDrivingCookbook,continental/ecal
microsoft/AutonomousDrivingCookbook,hit-haui/data-generator-notTrashCar
NGCP/GCS,tier4/AutomanTools
tier4/AutomanTools,zju3dv/disprcnn
purdue-arc/autonomous_car_state_estimator,tier4/AutomanTools
CSLDepend/AVFI,MAAV-Software/mission8
bmj-autonomous/muleAI,nap-lab/apollo-documentation
NGCP/GCS,BeamNG/BeamNGpy
carla-simulator/leaderboard,szenergy/awesome-lidar
potato-chip-studios/Boat-Team-Repository,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
potato-chip-studios/Boat-Team-Repository,CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car
potato-chip-studios/Land-Team-Repository,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
potato-chip-studios/Land-Team-Repository,CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car
AuTURBO/auturbo_autorace2017_team_honey,TeamDoernbach/SDCNanodegreeCapstone
AuTURBO/autorace2017-team-loading,TeamDoernbach/SDCNanodegreeCapstone
NGCP/GCS,KNR-Selfie/selfie_carolocup2020
KNR-Selfie/selfie-archive-cc-iarrc2018,NGCP/GCS
Self-Driving-Car-NDegree-M-Russo/CarND-P1-Lane-Lines,Holyheld/holy-contracts
lgsvl/lanefollowing,continental/ecal
tokyo-drift/capstone-project,hit-haui/model_notTrashCar
fpt-corp/DiRa,for-geeks/geek-car
Roboy/autonomous_driving_src,PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning
Roboy/autonomous_driving,PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning
Self-Driving-Car-NDegree-M-Russo/CarND-P1-Lane-Lines,vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0
Self-Driving-Car-NDegree-M-Russo/CarND-P1-Lane-Lines,vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0
joytafty-work/Rimchala_CarND-Vehicle-Detection,PacktPublishing/Applied-Deep-Learning-and-Computer-Vision-for-Self-Driving-Cars
AuTURBO/auturbo_autorace2017_team_honey,aSmartVehicle/esp32driver
AuTURBO/auturbo_autorace2017_team_honey,aSmartVehicle/esp32driver-board
AuTURBO/auturbo_autorace2017_team_honey,aSmartVehicle/app-android
AuTURBO/autorace2017-team-loading,aSmartVehicle/esp32driver
AuTURBO/autorace2017-team-loading,aSmartVehicle/esp32driver-board
AuTURBO/autorace2017-team-loading,aSmartVehicle/app-android
teamsoulless/self-driving-car-sim,byu-magicc/kbhackathon
udacity-om/CarND-Capstone,Holyheld/holy-contracts
udacity/isdc-router-planner-project,Holyheld/holy-contracts
hit-haui/car_controller_notTrashCar,tier4/AutomanTools
AuTURBO/auturbo_autorace2017_team_honey,potato-chip-studios/Boat-Team-Repository
AuTURBO/auturbo_autorace2017_team_honey,potato-chip-studios/Land-Team-Repository
AuTURBO/autorace2017-team-loading,potato-chip-studios/Boat-Team-Repository
AuTURBO/autorace2017-team-loading,potato-chip-studios/Land-Team-Repository
byu-magicc/kbhackathon,TeamDoernbach/SDCNanodegreeCapstone
tokyo-drift/capstone-project,byu-magicc/kbhackathon
udacity/CarND-TensorFlow-Lab-Fork,KNR-Selfie/selfie_carolocup2019
OpenSimulationInterface/open-simulation-interface,lgsvl/lanefollowing
KNR-Selfie/selfie_carolocup2019,Roboy/autonomous_driving_v2
fzi-forschungszentrum-informatik/oadrive-bsd,MRWolves/donkeycar
fzi-forschungszentrum-informatik/aadc2016,MRWolves/donkeycar
szenergy/szenergy-utility-programs,se2p/tool-competition-av
argos-research/autonomous-driving,tianbot/tianracer
tianbot/tianbot_racecar,argos-research/autonomous-driving
NGCP/MAVSS,coincar-sim/util_automated_driving_msgs
fzi-forschungszentrum-informatik/automated_driving_msgs,NGCP/MAVSS
CSLDepend/AVFI,tier4/AutowareArchitectureProposal.proj
generalized-intelligence/GAAS,bark-simulator/bark-ml
udacity/CarND-TensorFlow-Lab-Fork,KNR-Selfie/selfie_carolocup2020
udacity/CarND-TensorFlow-Lab-Fork,KNR-Selfie/selfie-archive-cc-iarrc2018
open-mmlab/OpenPCDet,Holyheld/holy_wallet
fubarlabs/foocars,monoDriveIO/documentation
bmj-autonomous/donkey_ai,monoDriveIO/documentation
ROBOTIS-GIT/turtlebot3_autorace,BeamNG/BeamNGpy
ROBOTIS-GIT/autorace_track,BeamNG/BeamNGpy
se-research/video-codec-performance-for-autonomous-driving,intel-isl/OpenBot
lgsvl/simulator,open-mmlab/OpenPCDet
chalmers-revere/opendlv.io,intel-isl/OpenBot
chalmers-revere/opendlv.lynx,intel-isl/OpenBot
bark-simulator/bark-ml,carla-simulator/leaderboard
ApolloAuto/apollo,srmauvsoftware/srmauv
ApolloAuto/apollo,srmauvsoftware/alpheus
lgsvl/lanefollowing,cv-core/MIT-Driverless-CV-TrainingInfra
BeamNG/BeamNGpy,aSmartVehicle/esp32driver
BeamNG/BeamNGpy,aSmartVehicle/esp32driver-board
BeamNG/BeamNGpy,aSmartVehicle/app-android
joytafty-work/Rimchala_CarND-Vehicle-Detection,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
joytafty-work/Rimchala_CarND-Vehicle-Detection,CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car
microsoft/AutonomousDrivingCookbook,PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning
hit-haui/model_notTrashCar,argos-research/autonomous-driving
AuTURBO/auturbo_autorace2017_team_honey,KNR-Selfie/selfie_carolocup2019
AuTURBO/autorace2017-team-loading,KNR-Selfie/selfie_carolocup2019
coincar-sim/util_automated_driving_msgs,PUT-Motorsport/PUTM_DV_docker_2020
fzi-forschungszentrum-informatik/automated_driving_msgs,PUT-Motorsport/PUTM_DV_docker_2020
tier4/AutomanTools,Holyheld/holy_wallet
unstoppables/Real-Self-Driving-Car,PUT-Motorsport/PUTM_DV_Simulator_2020
lgsvl/lanefollowing,for-geeks/geek-car
lgsvl/simulator,for-geeks/geek-car
joytafty-work/Rimchala_CarND-Vehicle-Detection,mlab-upenn/f110-fall2019-skeletons
joytafty-work/Rimchala_CarND-Vehicle-Detection,mlab-upenn/f110_gym
unstoppables/Real-Self-Driving-Car,lgsvl/lanefollowing
hit-haui/model_notTrashCar,KNR-Selfie/selfie_carolocup2020
KNR-Selfie/selfie-archive-cc-iarrc2018,hit-haui/model_notTrashCar
srmauvsoftware/srmauvsoftware.github.io,lgsvl/lanefollowing
BeamNG/BeamNGpy,purdue-arc/autonomous_car_state_estimator
whats-in-a-name/CarND-Capstone,hit-haui/model_notTrashCar
whats-in-a-name/CarND-Capstone,lgsvl/simulator
microsoft/AirSim,autowarefoundation/modelzoo
hit-haui/data-generator-notTrashCar,DRL-CASIA/Collected-Autonomous-Driving
DRL-CASIA/Autonomous-Driving,hit-haui/data-generator-notTrashCar
lgsvl/lanefollowing,42-AI/42ai_autonomous_cars
VapeRC/Robocar,intel/ad-rss-lib
TUM-AERIUS/Aerius,intel/ad-rss-lib
sigmaai/self-driving-golf-cart,lgsvl/simulator
OpenSimulationInterface/open-simulation-interface,lgsvl/simulator
argos-research/autonomous-driving,se2p/tool-competition-av
BeamNG/BeamNGpy,tianbot/tianracer
BeamNG/BeamNGpy,tianbot/tianbot_racecar
duckietown/gym-duckietown,MAAV-Software/mission8
byu-magicc/kbhackathon,generalized-intelligence/GAAS
byu-magicc/kbhackathon,erdos-project/erdos
ApolloAuto/apollo,MRWolves/donkeycar
autorope/donkeycar,monoDriveIO/documentation
lgsvl/simulator,TeamDoernbach/SDCNanodegreeCapstone
microsoft/AutonomousDrivingCookbook,intel-isl/OpenBot
usdot-fhwa-stol/carma-platform,nap-lab/apollo-documentation
NGCP/GCS,erdos-project/erdos
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,usdot-fhwa-stol/carma-messenger
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,usdot-fhwa-stol/carma-cloud
purdue-arc/autonomous_car_state_estimator,PUT-Motorsport/PUTM_DV_Simulator_2020
tokyo-drift/capstone-project,MAAV-Software/mission9-2020
AutonomousCarProject/auto_racer,tier4/AutowareArchitectureProposal.proj
AutonomousCarProject/CarControl,tier4/AutowareArchitectureProposal.proj
bark-simulator/bark,HotzoneAuto/diamond-auto
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,fzi-forschungszentrum-informatik/Lanelet2
whats-in-a-name/CarND-Capstone,PUT-Motorsport/PUTM_DV_Simulator_2020
argos-research/autonomous-driving,open-mmlab/OpenPCDet
whats-in-a-name/CarND-Capstone,AuTURBO/auturbo_autorace2017_team_honey
whats-in-a-name/CarND-Capstone,AuTURBO/autorace2017-team-loading
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,argos-research/autonomous-driving
mlab-upenn/f110-fall2019-skeletons,MAAV-Software/mission8
mlab-upenn/f110_gym,MAAV-Software/mission8
Self-Driving-Car-NDegree-M-Russo/CarND-P1-Lane-Lines,lgsvl/simulator
udacity/CarND-TensorFlow-Lab-Fork,MAAV-Software/mission8
monoDriveIO/documentation,PUT-Motorsport/PUTM_DV_docker_2020
VapeRC/Robocar,PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning
VapeRC/Robocar,KNR-Selfie/selfie_carolocup2019
TUM-AERIUS/Aerius,PacktPublishing/The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning
TUM-AERIUS/Aerius,KNR-Selfie/selfie_carolocup2019
unstoppables/Real-Self-Driving-Car,byu-magicc/kbhackathon
fzi-forschungszentrum-informatik/oadrive-bsd,autorope/donkeycar
fzi-forschungszentrum-informatik/aadc2016,autorope/donkeycar
joytafty-work/Rimchala_CarND-LaneLines-P1,argos-research/autonomous-driving
udacity/CarND-TensorFlow-Lab-Fork,waymo-research/waymo-open-dataset
lgsvl/simulator,hit-haui/car_controller_notTrashCar
joytafty-work/Rimchala_CarND-Traffic-Sign-Classifier-Project,Holyheld/holy-contracts
duckietown/gym-duckietown,bmj-autonomous/muleAI
teamsoulless/self-driving-car-sim,PUT-Motorsport/PUTM_DV_Simulator_2020
fzi-forschungszentrum-informatik/oadrive-bsd,for-geeks/geek-car
fzi-forschungszentrum-informatik/aadc2016,for-geeks/geek-car
ZhuiFengChaseWind/Self-Driving_Car_Capstone,byu-magicc/kbhackathon
udacity/CarND-Unscented-Kalman-Filter-Project,byu-magicc/kbhackathon
byu-magicc/kbhackathon,KNR-Selfie/selfie_carolocup2019
nap-lab/apollo-documentation,EclipseFdn/opengenesis.eclipse.org
nap-lab/apollo-documentation,EclipseFdn/openpass.eclipse.org
coincar-sim/util_automated_driving_msgs,mlab-upenn/f110-fall2019-skeletons
coincar-sim/util_automated_driving_msgs,mlab-upenn/f110_gym
fzi-forschungszentrum-informatik/automated_driving_msgs,mlab-upenn/f110-fall2019-skeletons
fzi-forschungszentrum-informatik/automated_driving_msgs,mlab-upenn/f110_gym
vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0,autowarefoundation/modelzoo
vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0,autowarefoundation/modelzoo
lgsvl/simulator,smoke-trees/gesture-drive
AuTURBO/auturbo_autorace2017_team_honey,KNR-Selfie/selfie_carolocup2020
AuTURBO/autorace2017-team-loading,KNR-Selfie/selfie_carolocup2020
KNR-Selfie/selfie-archive-cc-iarrc2018,AuTURBO/auturbo_autorace2017_team_honey
KNR-Selfie/selfie-archive-cc-iarrc2018,AuTURBO/autorace2017-team-loading
for-geeks/geek-car,Holyheld/holy_wallet
hit-haui/data-generator-notTrashCar,tier4/AutomanTools
KNR-Selfie/selfie_carolocup2020,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
KNR-Selfie/selfie_carolocup2020,CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car
se-research/video-codec-performance-for-autonomous-driving,szenergy/nissanleaf-lgsvl
chalmers-revere/opendlv.io,szenergy/nissanleaf-lgsvl
chalmers-revere/opendlv.lynx,szenergy/nissanleaf-lgsvl
KNR-Selfie/selfie-archive-cc-iarrc2018,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
KNR-Selfie/selfie-archive-cc-iarrc2018,CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car
vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0,HotzoneAuto/diamond-auto
vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0,HotzoneAuto/diamond-auto
deepdrive/deepdrive,HotzoneAuto/diamond-auto
joytafty-work/Rimchala_CarND-Vehicle-Detection,Roboy/autonomous_driving_src
joytafty-work/Rimchala_CarND-Vehicle-Detection,Roboy/autonomous_driving
NGCP/MAVSS,hit-haui/data-generator-notTrashCar
MAAV-Software/mission8,zju3dv/disprcnn
udacity/CarND-Extended-Kalman-Filter-Project,se-research/video-codec-performance-for-autonomous-driving
udacity/CarND-Extended-Kalman-Filter-Project,chalmers-revere/opendlv.io
udacity/CarND-Extended-Kalman-Filter-Project,chalmers-revere/opendlv.lynx
deepdrive/deepdrive,bmj-autonomous/muleAI
for-geeks/geek-car,HotzoneAuto/diamond-auto
KNR-Selfie/selfie_carolocup2019,tareeq-av/tareeqav
OpenSimulationInterface/open-simulation-interface,vmwarecode/Self-Driving-Operations---vSphere-Security-Guide---Virtual-Machines---vRO-MP-3.0
OpenSimulationInterface/open-simulation-interface,vmwarecode/Self-Driving-Operations-Sample-Workflows-for-vRO-MP-2.0
fpt-corp/DiRa,DRL-CASIA/Collected-Autonomous-Driving
DRL-CASIA/Autonomous-Driving,fpt-corp/DiRa
purdue-arc/autonomous_car_misc,tier4/AutomanTools
srmauvsoftware/srmauv,purdue-arc/autonomous_car_misc
srmauvsoftware/alpheus,purdue-arc/autonomous_car_misc
udacity/self-driving-car-sim,lgsvl/simulator
lgsvl/simulator,continental/ecal
tokyo-drift/capstone-project,PUT-Motorsport/PUTM_DV_Simulator_2020
AuroAi/docker_tensorflow,intel-isl/OpenBot
microsoft/AutonomousDrivingCookbook,hyrise/Cockpit
lgsvl/lanefollowing,fpt-corp/DiRa
buyforgirl/CarND-LaneLines-P1,se2p/tool-competition-av
PacktPublishing/Autonomous-Cars-Deep-Learning-and-Computer-Vision-in-Python,PUT-Motorsport/PUTM_DV_docker_2020
udacity/self-driving-car-sim,Holyheld/holy-contracts
TeamDoernbach/SDCNanodegreeCapstone,TeamDoernbach/SDCNanodegreeCapstone
whats-in-a-name/CarND-Capstone,MAAV-Software/mission9-2020
TeamDoernbach/SDCNanodegreeCapstone,hit-haui/model_notTrashCar
autowarefoundation/modelzoo,CankayaUniversity/ceng-407-408-2020-2021-3D-Object-Detection-for-Self-Driving-Cars
CankayaUniversity/ceng-407-408-2019-2020-Autonomous-Car,autowarefoundation/modelzoo
microsoft/AirSim,coincar-sim/util_automated_driving_msgs
fzi-forschungszentrum-informatik/automated_driving_msgs,microsoft/AirSim
carla-simulator/carla,se2p/tool-competition-av
NGCP/MAVSS,tier4/AutomanTools
udacity/CarND-TensorFlow-Lab-Fork,EclipseFdn/opengenesis.eclipse.org
udacity/CarND-TensorFlow-Lab-Fork,EclipseFdn/openpass.eclipse.org
deepdrive/deepdrive,microsoft/AutonomousDrivingCookbook
buyforgirl/CarND-LaneLines-P1,waymo-research/waymo-open-dataset
EclipseFdn/opengenesis.eclipse.org,open-mmlab/OpenPCDet
EclipseFdn/openpass.eclipse.org,open-mmlab/OpenPCDet
purdue-arc/autonomous_car_misc,intel-isl/OpenBot
ZhuiFengChaseWind/Self-Driving_Car_Capstone,hit-haui/model_notTrashCar
OpenSimulationInterface/open-simulation-interface,AuroAi/docker_tensorflow
purdue-arc/autonomous_car_state_estimator,waymo-research/waymo-open-dataset
szenergy/awesome-lidar,PUT-Motorsport/PUTM_DV_Simulator_2020
intel/ad-rss-lib,PacktPublishing/Autonomous-Cars-Deep-Learning-and-Computer-Vision-in-Python
teamsoulless/self-driving-car-sim,teamsoulless/self-driving-car-sim
joytafty-work/Rimchala_CarND-LaneLines-P1,usdot-fhwa-stol/carma-messenger
joytafty-work/Rimchala_CarND-LaneLines-P1,usdot-fhwa-stol/carma-cloud
tianbot/tianracer,EclipseFdn/opengenesis.eclipse.org
tianbot/tianracer,EclipseFdn/openpass.eclipse.org
tianbot/tianbot_racecar,EclipseFdn/opengenesis.eclipse.org
tianbot/tianbot_racecar,EclipseFdn/openpass.eclipse.org
Roboy/autonomous_driving_src,waymo-research/waymo-open-dataset
Roboy/autonomous_driving,waymo-research/waymo-open-dataset
unstoppables/Real-Self-Driving-Car,AuTURBO/auturbo_autorace2017_team_honey
unstoppables/Real-Self-Driving-Car,AuTURBO/autorace2017-team-loading
for-geeks/geek-car,carla-simulator/leaderboard
fzi-forschungszentrum-informatik/Lanelet2,Holyheld/holy_wallet
whats-in-a-name/CarND-Capstone,byu-magicc/kbhackathon
